Slope,Intercept,R2
0.33722360000000007,0.128254181,1.0
0.30703593613989644,0.12990793997668393,0.9955791377637544
0.3168318712517581,0.12902776789648385,0.9962837666855148
0.3169058625431648,0.12901577828722327,0.9983200813062331
0.3041700719964207,0.13162984331465172,0.9967944509608834
0.27457183675721564,0.13981125680596657,0.9865550640988185
0.21689605951625693,0.16027585848057102,0.9326809989805576
